Index       TIME             V(BASE)           V(COLL)           V(OUT)            I(VDD)      
4717     1.56085504e-08    4.50183164e+00    9.98957328e+00   -9.20628452e-03   -1.77987550e-01
4718     1.56118837e-08    4.48821459e+00    9.99835569e+00   -1.13233298e-04   -1.78191457e-01
4719     1.56152170e-08    4.46150845e+00    1.00076907e+01    8.92798820e-03   -1.78096025e-01
4720     1.56185504e-08    4.43192257e+00    1.00136473e+01    1.41164077e-02   -1.77746308e-01
4721     1.56218837e-08    4.41077396e+00    1.00142140e+01    1.37541204e-02   -1.77286183e-01
4722     1.56252170e-08    4.40614259e+00    1.00096663e+01    8.46568539e-03   -1.76889104e-01
4723     1.56285504e-08    4.41978299e+00    1.00017887e+01    2.96115025e-04   -1.76695460e-01
4724     1.56318837e-08    4.44647336e+00    9.99315907e+00   -8.07428880e-03   -1.76774325e-01
4725     1.56352170e-08    4.47602613e+00    9.98673320e+00   -1.37719469e-02   -1.77103543e-01
4726     1.56385504e-08    4.49717006e+00    9.98517169e+00   -1.43945716e-02   -1.77567566e-01
4727     1.56418837e-08    4.50183164e+00    9.98957330e+00   -9.20626940e-03   -1.77987550e-01
4728     1.56452170e-08    4.48821459e+00    9.99835570e+00   -1.13220386e-04   -1.78191457e-01
4729     1.56485504e-08    4.46150845e+00    1.00076907e+01    8.92799244e-03   -1.78096024e-01
4730     1.56518837e-08    4.43192257e+00    1.00136473e+01    1.41164018e-02   -1.77746308e-01
4731     1.56552170e-08    4.41077396e+00    1.00142140e+01    1.37541082e-02   -1.77286182e-01
4732     1.56585504e-08    4.40614259e+00    1.00096662e+01    8.46567224e-03   -1.76889104e-01
4733     1.56618837e-08    4.41978299e+00    1.00017887e+01    2.96104903e-04   -1.76695460e-01
4734     1.56652170e-08    4.44647335e+00    9.99315906e+00   -8.07429329e-03   -1.76774325e-01
4735     1.56685504e-08    4.47602613e+00    9.98673320e+00   -1.37719439e-02   -1.77103544e-01
4736     1.56718837e-08    4.49717006e+00    9.98517170e+00   -1.43945610e-02   -1.77567567e-01
4737     1.56752170e-08    4.50183164e+00    9.98957332e+00   -9.20625427e-03   -1.77987551e-01
4738     1.56785504e-08    4.48821459e+00    9.99835571e+00   -1.13207472e-04   -1.78191457e-01
4739     1.56818837e-08    4.46150845e+00    1.00076907e+01    8.92799668e-03   -1.78096024e-01
4740     1.56852170e-08    4.43192257e+00    1.00136473e+01    1.41163959e-02   -1.77746307e-01
4741     1.56885504e-08    4.41077396e+00    1.00142140e+01    1.37540961e-02   -1.77286182e-01
4742     1.56918837e-08    4.40614259e+00    1.00096662e+01    8.46565909e-03   -1.76889104e-01
4743     1.56952170e-08    4.41978299e+00    1.00017887e+01    2.96094778e-04   -1.76695460e-01
4744     1.56985504e-08    4.44647335e+00    9.99315906e+00   -8.07429779e-03   -1.76774326e-01
4745     1.57018837e-08    4.47602613e+00    9.98673320e+00   -1.37719410e-02   -1.77103545e-01
4746     1.57052170e-08    4.49717006e+00    9.98517171e+00   -1.43945504e-02   -1.77567567e-01
4747     1.57085504e-08    4.50183164e+00    9.98957333e+00   -9.20623914e-03   -1.77987551e-01
4748     1.57118837e-08    4.48821459e+00    9.99835573e+00   -1.13194556e-04   -1.78191457e-01
4749     1.57152170e-08    4.46150845e+00    1.00076907e+01    8.92800092e-03   -1.78096023e-01
4750     1.57185504e-08    4.43192257e+00    1.00136473e+01    1.41163900e-02   -1.77746306e-01
4751     1.57218837e-08    4.41077396e+00    1.00142140e+01    1.37540839e-02   -1.77286182e-01
4752     1.57252170e-08    4.40614258e+00    1.00096662e+01    8.46564594e-03   -1.76889104e-01
4753     1.57285504e-08    4.41978299e+00    1.00017887e+01    2.96084652e-04   -1.76695461e-01
4754     1.57318837e-08    4.44647335e+00    9.99315905e+00   -8.07430229e-03   -1.76774327e-01
4755     1.57352170e-08    4.47602613e+00    9.98673321e+00   -1.37719381e-02   -1.77103545e-01
4756     1.57385504e-08    4.49717006e+00    9.98517172e+00   -1.43945398e-02   -1.77567568e-01
4757     1.57418837e-08    4.50183164e+00    9.98957335e+00   -9.20622401e-03   -1.77987551e-01
4758     1.57452170e-08    4.48821459e+00    9.99835574e+00   -1.13181636e-04   -1.78191456e-01
4759     1.57485504e-08    4.46150845e+00    1.00076908e+01    8.92800516e-03   -1.78096023e-01
4760     1.57518837e-08    4.43192258e+00    1.00136473e+01    1.41163842e-02   -1.77746306e-01
4761     1.57552170e-08    4.41077396e+00    1.00142140e+01    1.37540717e-02   -1.77286181e-01
4762     1.57585504e-08    4.40614258e+00    1.00096662e+01    8.46563279e-03   -1.76889104e-01
4763     1.57618837e-08    4.41978298e+00    1.00017887e+01    2.96074524e-04   -1.76695461e-01
4764     1.57652170e-08    4.44647335e+00    9.99315904e+00   -8.07430679e-03   -1.76774328e-01
4765     1.57685504e-08    4.47602613e+00    9.98673321e+00   -1.37719351e-02   -1.77103546e-01
4766     1.57718837e-08    4.49717005e+00    9.98517173e+00   -1.43945292e-02   -1.77567568e-01
4767     1.57752170e-08    4.50183164e+00    9.98957336e+00   -9.20620887e-03   -1.77987551e-01
4768     1.57785504e-08    4.48821459e+00    9.99835575e+00   -1.13168715e-04   -1.78191456e-01
4769     1.57818837e-08    4.46150845e+00    1.00076908e+01    8.92800941e-03   -1.78096022e-01
4770     1.57852170e-08    4.43192258e+00    1.00136473e+01    1.41163783e-02   -1.77746305e-01
4771     1.57885504e-08    4.41077396e+00    1.00142140e+01    1.37540595e-02   -1.77286181e-01
4772     1.57918837e-08    4.40614258e+00    1.00096662e+01    8.46561963e-03   -1.76889104e-01
4773     1.57952170e-08    4.41978298e+00    1.00017887e+01    2.96064394e-04   -1.76695462e-01
4774     1.57985504e-08    4.44647335e+00    9.99315904e+00   -8.07431129e-03   -1.76774328e-01
4775     1.58018837e-08    4.47602613e+00    9.98673321e+00   -1.37719322e-02   -1.77103547e-01
4776     1.58052170e-08    4.49717005e+00    9.98517174e+00   -1.43945185e-02   -1.77567569e-01
4777     1.58085504e-08    4.50183164e+00    9.98957338e+00   -9.20619374e-03   -1.77987551e-01
4778     1.58118837e-08    4.48821459e+00    9.99835577e+00   -1.13155791e-04   -1.78191456e-01
4779     1.58152170e-08    4.46150845e+00    1.00076908e+01    8.92801365e-03   -1.78096021e-01
4780     1.58185504e-08    4.43192258e+00    1.00136473e+01    1.41163724e-02   -1.77746305e-01
4781     1.58218837e-08    4.41077396e+00    1.00142140e+01    1.37540473e-02   -1.77286180e-01
4782     1.58252170e-08    4.40614258e+00    1.00096662e+01    8.46560647e-03   -1.76889104e-01
4783     1.58285504e-08    4.41978298e+00    1.00017887e+01    2.96054262e-04   -1.76695462e-01
4784     1.58318837e-08    4.44647335e+00    9.99315903e+00   -8.07431579e-03   -1.76774329e-01
4785     1.58352170e-08    4.47602613e+00    9.98673321e+00   -1.37719292e-02   -1.77103548e-01
4786     1.58385504e-08    4.49717005e+00    9.98517175e+00   -1.43945079e-02   -1.77567570e-01
4787     1.58418837e-08    4.50183164e+00    9.98957339e+00   -9.20617860e-03   -1.77987552e-01
4788     1.58452170e-08    4.48821459e+00    9.99835578e+00   -1.13142864e-04   -1.78191455e-01
4789     1.58485504e-08    4.46150845e+00    1.00076908e+01    8.92801790e-03   -1.78096021e-01
4790     1.58518837e-08    4.43192258e+00    1.00136473e+01    1.41163665e-02   -1.77746304e-01
4791     1.58552170e-08    4.41077396e+00    1.00142139e+01    1.37540351e-02   -1.77286180e-01
4792     1.58585504e-08    4.40614258e+00    1.00096662e+01    8.46559331e-03   -1.76889105e-01
4793     1.58618837e-08    4.41978298e+00    1.00017887e+01    2.96044128e-04   -1.76695463e-01
4794     1.58652170e-08    4.44647335e+00    9.99315903e+00   -8.07432030e-03   -1.76774330e-01
4795     1.58685504e-08    4.47602612e+00    9.98673321e+00   -1.37719263e-02   -1.77103548e-01
4796     1.58718837e-08    4.49717005e+00    9.98517176e+00   -1.43944973e-02   -1.77567570e-01
4797     1.58752170e-08    4.50183163e+00    9.98957341e+00   -9.20616345e-03   -1.77987552e-01
4798     1.58785504e-08    4.48821459e+00    9.99835580e+00   -1.13129935e-04   -1.78191455e-01
4799     1.58818837e-08    4.46150845e+00    1.00076908e+01    8.92802214e-03   -1.78096020e-01
4800     1.58852170e-08    4.43192258e+00    1.00136473e+01    1.41163606e-02   -1.77746303e-01
4801     1.58885504e-08    4.41077396e+00    1.00142139e+01    1.37540229e-02   -1.77286180e-01
4802     1.58918837e-08    4.40614258e+00    1.00096661e+01    8.46558014e-03   -1.76889105e-01
4803     1.58952170e-08    4.41978298e+00    1.00017887e+01    2.96033992e-04   -1.76695463e-01
4804     1.58985504e-08    4.44647334e+00    9.99315902e+00   -8.07432480e-03   -1.76774330e-01
4805     1.59018837e-08    4.47602612e+00    9.98673321e+00   -1.37719234e-02   -1.77103549e-01
4806     1.59052170e-08    4.49717005e+00    9.98517177e+00   -1.43944866e-02   -1.77567571e-01
4807     1.59085504e-08    4.50183163e+00    9.98957342e+00   -9.20614831e-03   -1.77987552e-01
4808     1.59118837e-08    4.48821459e+00    9.99835581e+00   -1.13117003e-04   -1.78191455e-01
4809     1.59152170e-08    4.46150845e+00    1.00076908e+01    8.92802639e-03   -1.78096019e-01
4810     1.59185504e-08    4.43192258e+00    1.00136473e+01    1.41163547e-02   -1.77746303e-01
4811     1.59218837e-08    4.41077396e+00    1.00142139e+01    1.37540107e-02   -1.77286179e-01
4812     1.59252170e-08    4.40614258e+00    1.00096661e+01    8.46556698e-03   -1.76889105e-01
4813     1.59285504e-08    4.41978298e+00    1.00017886e+01    2.96023854e-04   -1.76695464e-01
4814     1.59318837e-08    4.44647334e+00    9.99315901e+00   -8.07432930e-03   -1.76774331e-01
4815     1.59352170e-08    4.47602612e+00    9.98673322e+00   -1.37719204e-02   -1.77103550e-01
4816     1.59385504e-08    4.49717005e+00    9.98517178e+00   -1.43944760e-02   -1.77567571e-01
4817     1.59418837e-08    4.50183163e+00    9.98957344e+00   -9.20613316e-03   -1.77987552e-01
4818     1.59452170e-08    4.48821459e+00    9.99835582e+00   -1.13104069e-04   -1.78191455e-01
4819     1.59485504e-08    4.46150845e+00    1.00076908e+01    8.92803064e-03   -1.78096019e-01
4820     1.59518837e-08    4.43192258e+00    1.00136473e+01    1.41163488e-02   -1.77746302e-01
4821     1.59552170e-08    4.41077396e+00    1.00142139e+01    1.37539985e-02   -1.77286179e-01
4822     1.59585504e-08    4.40614258e+00    1.00096661e+01    8.46555381e-03   -1.76889105e-01
4823     1.59618837e-08    4.41978298e+00    1.00017886e+01    2.96013714e-04   -1.76695464e-01
4824     1.59652170e-08    4.44647334e+00    9.99315901e+00   -8.07433381e-03   -1.76774332e-01
4825     1.59685504e-08    4.47602612e+00    9.98673322e+00   -1.37719175e-02   -1.77103551e-01
4826     1.59718837e-08    4.49717005e+00    9.98517179e+00   -1.43944654e-02   -1.77567572e-01
4827     1.59752170e-08    4.50183163e+00    9.98957345e+00   -9.20611800e-03   -1.77987552e-01
4828     1.59785504e-08    4.48821459e+00    9.99835584e+00   -1.13091133e-04   -1.78191454e-01
4829     1.59818837e-08    4.46150845e+00    1.00076908e+01    8.92803489e-03   -1.78096018e-01
4830     1.59852170e-08    4.43192258e+00    1.00136472e+01    1.41163429e-02   -1.77746301e-01
4831     1.59885504e-08    4.41077396e+00    1.00142139e+01    1.37539863e-02   -1.77286179e-01
4832     1.59918837e-08    4.40614258e+00    1.00096661e+01    8.46554063e-03   -1.76889105e-01
4833     1.59952170e-08    4.41978298e+00    1.00017886e+01    2.96003572e-04   -1.76695464e-01
4834     1.59985504e-08    4.44647334e+00    9.99315900e+00   -8.07433831e-03   -1.76774333e-01
4835     1.60018837e-08    4.47602612e+00    9.98673322e+00   -1.37719145e-02   -1.77103552e-01
4836     1.60052170e-08    4.49717005e+00    9.98517180e+00   -1.43944547e-02   -1.77567573e-01
4837     1.60085504e-08    4.50183163e+00    9.98957347e+00   -9.20610285e-03   -1.77987552e-01
4838     1.60118837e-08    4.48821459e+00    9.99835585e+00   -1.13078194e-04   -1.78191454e-01
4839     1.60152170e-08    4.46150845e+00    1.00076908e+01    8.92803913e-03   -1.78096018e-01
4840     1.60185504e-08    4.43192258e+00    1.00136472e+01    1.41163370e-02   -1.77746301e-01
4841     1.60218837e-08    4.41077396e+00    1.00142139e+01    1.37539741e-02   -1.77286178e-01
4842     1.60252170e-08    4.40614258e+00    1.00096661e+01    8.46552746e-03   -1.76889105e-01
4843     1.60285504e-08    4.41978298e+00    1.00017886e+01    2.95993429e-04   -1.76695465e-01
4844     1.60318837e-08    4.44647334e+00    9.99315900e+00   -8.07434282e-03   -1.76774333e-01
4845     1.60352170e-08    4.47602612e+00    9.98673322e+00   -1.37719116e-02   -1.77103552e-01
4846     1.60385504e-08    4.49717004e+00    9.98517181e+00   -1.43944441e-02   -1.77567573e-01
4847     1.60418837e-08    4.50183163e+00    9.98957348e+00   -9.20608769e-03   -1.77987553e-01
4848     1.60452170e-08    4.48821459e+00    9.99835586e+00   -1.13065252e-04   -1.78191454e-01
4849     1.60485504e-08    4.46150845e+00    1.00076908e+01    8.92804338e-03   -1.78096017e-01
4850     1.60518837e-08    4.43192258e+00    1.00136472e+01    1.41163311e-02   -1.77746300e-01
4851     1.60552170e-08    4.41077396e+00    1.00142139e+01    1.37539619e-02   -1.77286178e-01
4852     1.60585504e-08    4.40614258e+00    1.00096661e+01    8.46551428e-03   -1.76889105e-01
4853     1.60618837e-08    4.41978298e+00    1.00017886e+01    2.95983283e-04   -1.76695465e-01
4854     1.60652170e-08    4.44647334e+00    9.99315899e+00   -8.07434733e-03   -1.76774334e-01
4855     1.60685504e-08    4.47602611e+00    9.98673322e+00   -1.37719086e-02   -1.77103553e-01
4856     1.60718837e-08    4.49717004e+00    9.98517182e+00   -1.43944335e-02   -1.77567574e-01
4857     1.60752170e-08    4.50183163e+00    9.98957350e+00   -9.20607253e-03   -1.77987553e-01
4858     1.60785504e-08    4.48821459e+00    9.99835588e+00   -1.13052308e-04   -1.78191453e-01
4859     1.60818837e-08    4.46150845e+00    1.00076908e+01    8.92804764e-03   -1.78096016e-01
4860     1.60852170e-08    4.43192258e+00    1.00136472e+01    1.41163252e-02   -1.77746299e-01
4861     1.60885504e-08    4.41077396e+00    1.00142139e+01    1.37539497e-02   -1.77286177e-01
4862     1.60918837e-08    4.40614258e+00    1.00096661e+01    8.46550110e-03   -1.76889105e-01
4863     1.60952170e-08    4.41978297e+00    1.00017886e+01    2.95973135e-04   -1.76695466e-01
4864     1.60985504e-08    4.44647334e+00    9.99315899e+00   -8.07435184e-03   -1.76774335e-01
4865     1.61018837e-08    4.47602611e+00    9.98673322e+00   -1.37719057e-02   -1.77103554e-01
4866     1.61052170e-08    4.49717004e+00    9.98517183e+00   -1.43944228e-02   -1.77567574e-01
4867     1.61085504e-08    4.50183163e+00    9.98957351e+00   -9.20605736e-03   -1.77987553e-01
4868     1.61118837e-08    4.48821459e+00    9.99835589e+00   -1.13039361e-04   -1.78191453e-01
4869     1.61152170e-08    4.46150845e+00    1.00076908e+01    8.92805189e-03   -1.78096016e-01
4870     1.61185504e-08    4.43192258e+00    1.00136472e+01    1.41163193e-02   -1.77746299e-01
4871     1.61218837e-08    4.41077396e+00    1.00142139e+01    1.37539375e-02   -1.77286177e-01
4872     1.61252170e-08    4.40614258e+00    1.00096661e+01    8.46548792e-03   -1.76889105e-01
4873     1.61285504e-08    4.41978297e+00    1.00017886e+01    2.95962985e-04   -1.76695466e-01
4874     1.61318837e-08    4.44647333e+00    9.99315898e+00   -8.07435634e-03   -1.76774335e-01
4875     1.61352170e-08    4.47602611e+00    9.98673322e+00   -1.37719028e-02   -1.77103555e-01
4876     1.61385504e-08    4.49717004e+00    9.98517184e+00   -1.43944122e-02   -1.77567575e-01
4877     1.61418837e-08    4.50183163e+00    9.98957353e+00   -9.20604220e-03   -1.77987553e-01
4878     1.61452170e-08    4.48821459e+00    9.99835591e+00   -1.13026412e-04   -1.78191453e-01
4879     1.61485504e-08    4.46150845e+00    1.00076908e+01    8.92805614e-03   -1.78096015e-01
4880     1.61518837e-08    4.43192258e+00    1.00136472e+01    1.41163134e-02   -1.77746298e-01
4881     1.61552170e-08    4.41077396e+00    1.00142138e+01    1.37539253e-02   -1.77286177e-01
4882     1.61585504e-08    4.40614258e+00    1.00096660e+01    8.46547473e-03   -1.76889105e-01
4883     1.61618837e-08    4.41978297e+00    1.00017886e+01    2.95952834e-04   -1.76695467e-01
4884     1.61652170e-08    4.44647333e+00    9.99315897e+00   -8.07436085e-03   -1.76774336e-01
4885     1.61685504e-08    4.47602611e+00    9.98673323e+00   -1.37718998e-02   -1.77103556e-01
4886     1.61718837e-08    4.49717004e+00    9.98517185e+00   -1.43944015e-02   -1.77567576e-01
4887     1.61752170e-08    4.50183163e+00    9.98957354e+00   -9.20602703e-03   -1.77987553e-01
4888     1.61785504e-08    4.48821459e+00    9.99835592e+00   -1.13013461e-04   -1.78191452e-01
4889     1.61818837e-08    4.46150845e+00    1.00076908e+01    8.92806039e-03   -1.78096015e-01
4890     1.61852170e-08    4.43192258e+00    1.00136472e+01    1.41163075e-02   -1.77746298e-01
4891     1.61885504e-08    4.41077396e+00    1.00142138e+01    1.37539130e-02   -1.77286176e-01
4892     1.61918837e-08    4.40614258e+00    1.00096660e+01    8.46546155e-03   -1.76889105e-01
4893     1.61952170e-08    4.41978297e+00    1.00017886e+01    2.95942680e-04   -1.76695467e-01
4894     1.61985504e-08    4.44647333e+00    9.99315897e+00   -8.07436537e-03   -1.76774337e-01
4895     1.62018837e-08    4.47602611e+00    9.98673323e+00   -1.37718969e-02   -1.77103556e-01
4896     1.62052170e-08    4.49717004e+00    9.98517186e+00   -1.43943909e-02   -1.77567576e-01
4897     1.62085504e-08    4.50183163e+00    9.98957356e+00   -9.20601185e-03   -1.77987554e-01
4898     1.62118837e-08    4.48821459e+00    9.99835593e+00   -1.13000507e-04   -1.78191452e-01
4899     1.62152170e-08    4.46150845e+00    1.00076908e+01    8.92806465e-03   -1.78096014e-01
4900     1.62185504e-08    4.43192258e+00    1.00136472e+01    1.41163016e-02   -1.77746297e-01
4901     1.62218837e-08    4.41077396e+00    1.00142138e+01    1.37539008e-02   -1.77286176e-01
4902     1.62252170e-08    4.40614258e+00    1.00096660e+01    8.46544836e-03   -1.76889105e-01
4903     1.62285504e-08    4.41978297e+00    1.00017885e+01    2.95932525e-04   -1.76695467e-01
