Index       TIME             V(BASE)           V(COLL)           V(OUT)          I(V_SUPPLY)   
1670     5.56666667e-09    2.07529367e+00    3.99457095e+00   -6.20280750e-03   -2.54760704e-02
1671     5.57000000e-09    2.08919140e+00    3.99078611e+00   -9.46537580e-03   -2.57173398e-02
1672     5.57333333e-09    2.09766450e+00    3.99051737e+00   -9.11477769e-03   -2.60272538e-02
1673     5.57666667e-09    2.09747656e+00    3.99389042e+00   -5.26248439e-03   -2.62871614e-02
1674     5.58000000e-09    2.08869828e+00    3.99961287e+00    6.14884466e-04   -2.63971955e-02
1675     5.58333333e-09    2.07468201e+00    4.00547275e+00    6.24606138e-03   -2.63152384e-02
1676     5.58666667e-09    2.06078217e+00    4.00922003e+00    9.46949372e-03   -2.60731388e-02
1677     5.59000000e-09    2.05230908e+00    4.00944273e+00    9.07406931e-03   -2.57637874e-02
1678     5.59333333e-09    2.05249915e+00    4.00607877e+00    5.23320808e-03   -2.55050578e-02
1679     5.59666667e-09    2.06127872e+00    4.00040799e+00   -5.92271583e-04   -2.53951891e-02
1680     5.60000000e-09    2.07529367e+00    3.99457095e+00   -6.20280752e-03   -2.54760704e-02
1681     5.60333333e-09    2.08919139e+00    3.99078611e+00   -9.46537581e-03   -2.57173397e-02
1682     5.60666667e-09    2.09766450e+00    3.99051737e+00   -9.11477770e-03   -2.60272537e-02
1683     5.61000000e-09    2.09747656e+00    3.99389042e+00   -5.26248438e-03   -2.62871614e-02
1684     5.61333333e-09    2.08869828e+00    3.99961287e+00    6.14884470e-04   -2.63971954e-02
1685     5.61666667e-09    2.07468201e+00    4.00547275e+00    6.24606140e-03   -2.63152384e-02
1686     5.62000000e-09    2.06078217e+00    4.00922003e+00    9.46949373e-03   -2.60731387e-02
1687     5.62333333e-09    2.05230908e+00    4.00944273e+00    9.07406932e-03   -2.57637874e-02
1688     5.62666667e-09    2.05249914e+00    4.00607877e+00    5.23320807e-03   -2.55050577e-02
1689     5.63000000e-09    2.06127872e+00    4.00040799e+00   -5.92271586e-04   -2.53951890e-02
1690     5.63333333e-09    2.07529367e+00    3.99457095e+00   -6.20280753e-03   -2.54760703e-02
1691     5.63666667e-09    2.08919139e+00    3.99078611e+00   -9.46537582e-03   -2.57173396e-02
1692     5.64000000e-09    2.09766450e+00    3.99051737e+00   -9.11477771e-03   -2.60272536e-02
1693     5.64333333e-09    2.09747656e+00    3.99389042e+00   -5.26248438e-03   -2.62871613e-02
1694     5.64666667e-09    2.08869828e+00    3.99961287e+00    6.14884474e-04   -2.63971954e-02
1695     5.65000000e-09    2.07468201e+00    4.00547275e+00    6.24606141e-03   -2.63152383e-02
1696     5.65333333e-09    2.06078217e+00    4.00922003e+00    9.46949374e-03   -2.60731386e-02
1697     5.65666667e-09    2.05230907e+00    4.00944273e+00    9.07406933e-03   -2.57637873e-02
1698     5.66000000e-09    2.05249914e+00    4.00607877e+00    5.23320807e-03   -2.55050576e-02
1699     5.66333333e-09    2.06127872e+00    4.00040799e+00   -5.92271590e-04   -2.53951890e-02
1700     5.66666667e-09    2.07529367e+00    3.99457095e+00   -6.20280755e-03   -2.54760702e-02
1701     5.67000000e-09    2.08919139e+00    3.99078611e+00   -9.46537582e-03   -2.57173396e-02
1702     5.67333333e-09    2.09766450e+00    3.99051737e+00   -9.11477772e-03   -2.60272536e-02
1703     5.67666667e-09    2.09747655e+00    3.99389042e+00   -5.26248437e-03   -2.62871612e-02
1704     5.68000000e-09    2.08869827e+00    3.99961287e+00    6.14884479e-04   -2.63971953e-02
1705     5.68333333e-09    2.07468201e+00    4.00547275e+00    6.24606142e-03   -2.63152382e-02
1706     5.68666667e-09    2.06078217e+00    4.00922003e+00    9.46949375e-03   -2.60731386e-02
1707     5.69000000e-09    2.05230907e+00    4.00944273e+00    9.07406934e-03   -2.57637872e-02
1708     5.69333333e-09    2.05249914e+00    4.00607877e+00    5.23320806e-03   -2.55050576e-02
1709     5.69666667e-09    2.06127872e+00    4.00040799e+00   -5.92271593e-04   -2.53951889e-02
1710     5.70000000e-09    2.07529366e+00    3.99457095e+00   -6.20280756e-03   -2.54760702e-02
1711     5.70333333e-09    2.08919139e+00    3.99078611e+00   -9.46537583e-03   -2.57173395e-02
1712     5.70666667e-09    2.09766449e+00    3.99051737e+00   -9.11477773e-03   -2.60272535e-02
1713     5.71000000e-09    2.09747655e+00    3.99389042e+00   -5.26248437e-03   -2.62871612e-02
1714     5.71333333e-09    2.08869827e+00    3.99961287e+00    6.14884483e-04   -2.63971952e-02
1715     5.71666667e-09    2.07468200e+00    4.00547275e+00    6.24606144e-03   -2.63152382e-02
1716     5.72000000e-09    2.06078216e+00    4.00922003e+00    9.46949375e-03   -2.60731385e-02
1717     5.72333333e-09    2.05230907e+00    4.00944273e+00    9.07406935e-03   -2.57637872e-02
1718     5.72666667e-09    2.05249914e+00    4.00607877e+00    5.23320806e-03   -2.55050575e-02
1719     5.73000000e-09    2.06127872e+00    4.00040799e+00   -5.92271596e-04   -2.53951888e-02
1720     5.73333333e-09    2.07529366e+00    3.99457095e+00   -6.20280758e-03   -2.54760701e-02
1721     5.73666667e-09    2.08919138e+00    3.99078611e+00   -9.46537584e-03   -2.57173394e-02
1722     5.74000000e-09    2.09766449e+00    3.99051737e+00   -9.11477774e-03   -2.60272534e-02
1723     5.74333333e-09    2.09747655e+00    3.99389042e+00   -5.26248437e-03   -2.62871611e-02
1724     5.74666667e-09    2.08869827e+00    3.99961287e+00    6.14884488e-04   -2.63971952e-02
1725     5.75000000e-09    2.07468200e+00    4.00547275e+00    6.24606145e-03   -2.63152381e-02
1726     5.75333333e-09    2.06078216e+00    4.00922003e+00    9.46949376e-03   -2.60731384e-02
1727     5.75666667e-09    2.05230907e+00    4.00944273e+00    9.07406936e-03   -2.57637871e-02
1728     5.76000000e-09    2.05249913e+00    4.00607877e+00    5.23320806e-03   -2.55050574e-02
1729     5.76333333e-09    2.06127871e+00    4.00040799e+00   -5.92271599e-04   -2.53951888e-02
1730     5.76666667e-09    2.07529366e+00    3.99457095e+00   -6.20280760e-03   -2.54760700e-02
1731     5.77000000e-09    2.08919138e+00    3.99078611e+00   -9.46537585e-03   -2.57173394e-02
1732     5.77333333e-09    2.09766449e+00    3.99051737e+00   -9.11477774e-03   -2.60272534e-02
1733     5.77666667e-09    2.09747655e+00    3.99389042e+00   -5.26248436e-03   -2.62871610e-02
1734     5.78000000e-09    2.08869827e+00    3.99961287e+00    6.14884492e-04   -2.63971951e-02
1735     5.78333333e-09    2.07468200e+00    4.00547275e+00    6.24606147e-03   -2.63152380e-02
1736     5.78666667e-09    2.06078216e+00    4.00922003e+00    9.46949377e-03   -2.60731384e-02
1737     5.79000000e-09    2.05230907e+00    4.00944273e+00    9.07406937e-03   -2.57637870e-02
1738     5.79333333e-09    2.05249913e+00    4.00607877e+00    5.23320805e-03   -2.55050574e-02
1739     5.79666667e-09    2.06127871e+00    4.00040799e+00   -5.92271603e-04   -2.53951887e-02
1740     5.80000000e-09    2.07529366e+00    3.99457095e+00   -6.20280761e-03   -2.54760700e-02
1741     5.80333333e-09    2.08919138e+00    3.99078611e+00   -9.46537585e-03   -2.57173393e-02
1742     5.80666667e-09    2.09766449e+00    3.99051737e+00   -9.11477775e-03   -2.60272533e-02
1743     5.81000000e-09    2.09747655e+00    3.99389042e+00   -5.26248436e-03   -2.62871610e-02
1744     5.81333333e-09    2.08869827e+00    3.99961287e+00    6.14884497e-04   -2.63971950e-02
1745     5.81666667e-09    2.07468200e+00    4.00547275e+00    6.24606148e-03   -2.63152380e-02
1746     5.82000000e-09    2.06078216e+00    4.00922003e+00    9.46949378e-03   -2.60731383e-02
1747     5.82333333e-09    2.05230906e+00    4.00944273e+00    9.07406938e-03   -2.57637870e-02
1748     5.82666667e-09    2.05249913e+00    4.00607877e+00    5.23320805e-03   -2.55050573e-02
1749     5.83000000e-09    2.06127871e+00    4.00040799e+00   -5.92271606e-04   -2.53951886e-02
1750     5.83333333e-09    2.07529365e+00    3.99457095e+00   -6.20280763e-03   -2.54760699e-02
1751     5.83666667e-09    2.08919138e+00    3.99078611e+00   -9.46537586e-03   -2.57173393e-02
1752     5.84000000e-09    2.09766449e+00    3.99051737e+00   -9.11477776e-03   -2.60272532e-02
1753     5.84333333e-09    2.09747654e+00    3.99389042e+00   -5.26248436e-03   -2.62871609e-02
1754     5.84666667e-09    2.08869826e+00    3.99961287e+00    6.14884501e-04   -2.63971950e-02
1755     5.85000000e-09    2.07468200e+00    4.00547275e+00    6.24606149e-03   -2.63152379e-02
1756     5.85333333e-09    2.06078215e+00    4.00922003e+00    9.46949378e-03   -2.60731382e-02
1757     5.85666667e-09    2.05230906e+00    4.00944273e+00    9.07406939e-03   -2.57637869e-02
1758     5.86000000e-09    2.05249913e+00    4.00607877e+00    5.23320804e-03   -2.55050572e-02
1759     5.86333333e-09    2.06127871e+00    4.00040799e+00   -5.92271609e-04   -2.53951886e-02
1760     5.86666667e-09    2.07529365e+00    3.99457095e+00   -6.20280764e-03   -2.54760698e-02
1761     5.87000000e-09    2.08919138e+00    3.99078611e+00   -9.46537587e-03   -2.57173392e-02
1762     5.87333333e-09    2.09766448e+00    3.99051737e+00   -9.11477777e-03   -2.60272532e-02
1763     5.87666667e-09    2.09747654e+00    3.99389042e+00   -5.26248435e-03   -2.62871608e-02
1764     5.88000000e-09    2.08869826e+00    3.99961287e+00    6.14884506e-04   -2.63971949e-02
1765     5.88333333e-09    2.07468199e+00    4.00547275e+00    6.24606151e-03   -2.63152378e-02
1766     5.88666667e-09    2.06078215e+00    4.00922003e+00    9.46949379e-03   -2.60731382e-02
1767     5.89000000e-09    2.05230906e+00    4.00944273e+00    9.07406940e-03   -2.57637868e-02
1768     5.89333333e-09    2.05249913e+00    4.00607877e+00    5.23320804e-03   -2.55050572e-02
1769     5.89666667e-09    2.06127870e+00    4.00040799e+00   -5.92271613e-04   -2.53951885e-02
1770     5.90000000e-09    2.07529365e+00    3.99457095e+00   -6.20280766e-03   -2.54760698e-02
1771     5.90333333e-09    2.08919137e+00    3.99078611e+00   -9.46537588e-03   -2.57173391e-02
1772     5.90666667e-09    2.09766448e+00    3.99051737e+00   -9.11477778e-03   -2.60272531e-02
1773     5.91000000e-09    2.09747654e+00    3.99389042e+00   -5.26248435e-03   -2.62871608e-02
1774     5.91333333e-09    2.08869826e+00    3.99961287e+00    6.14884511e-04   -2.63971948e-02
1775     5.91666667e-09    2.07468199e+00    4.00547275e+00    6.24606152e-03   -2.63152378e-02
1776     5.92000000e-09    2.06078215e+00    4.00922003e+00    9.46949380e-03   -2.60731381e-02
1777     5.92333333e-09    2.05230906e+00    4.00944273e+00    9.07406941e-03   -2.57637868e-02
1778     5.92666667e-09    2.05249912e+00    4.00607877e+00    5.23320804e-03   -2.55050571e-02
1779     5.93000000e-09    2.06127870e+00    4.00040799e+00   -5.92271616e-04   -2.53951884e-02
1780     5.93333333e-09    2.07529365e+00    3.99457095e+00   -6.20280767e-03   -2.54760697e-02
1781     5.93666667e-09    2.08919137e+00    3.99078611e+00   -9.46537588e-03   -2.57173391e-02
1782     5.94000000e-09    2.09766448e+00    3.99051737e+00   -9.11477779e-03   -2.60272530e-02
1783     5.94333333e-09    2.09747654e+00    3.99389042e+00   -5.26248435e-03   -2.62871607e-02
1784     5.94666667e-09    2.08869826e+00    3.99961287e+00    6.14884515e-04   -2.63971948e-02
1785     5.95000000e-09    2.07468199e+00    4.00547275e+00    6.24606153e-03   -2.63152377e-02
1786     5.95333333e-09    2.06078215e+00    4.00922003e+00    9.46949381e-03   -2.60731380e-02
1787     5.95666667e-09    2.05230905e+00    4.00944273e+00    9.07406942e-03   -2.57637867e-02
1788     5.96000000e-09    2.05249912e+00    4.00607877e+00    5.23320803e-03   -2.55050570e-02
1789     5.96333333e-09    2.06127870e+00    4.00040799e+00   -5.92271620e-04   -2.53951884e-02
1790     5.96666667e-09    2.07529364e+00    3.99457095e+00   -6.20280768e-03   -2.54760696e-02
1791     5.97000000e-09    2.08919137e+00    3.99078611e+00   -9.46537589e-03   -2.57173390e-02
1792     5.97333333e-09    2.09766448e+00    3.99051737e+00   -9.11477780e-03   -2.60272530e-02
1793     5.97666667e-09    2.09747653e+00    3.99389042e+00   -5.26248434e-03   -2.62871606e-02
1794     5.98000000e-09    2.08869825e+00    3.99961287e+00    6.14884520e-04   -2.63971947e-02
1795     5.98333333e-09    2.07468199e+00    4.00547275e+00    6.24606155e-03   -2.63152376e-02
1796     5.98666667e-09    2.06078215e+00    4.00922003e+00    9.46949381e-03   -2.60731380e-02
1797     5.99000000e-09    2.05230905e+00    4.00944273e+00    9.07406943e-03   -2.57637866e-02
1798     5.99333333e-09    2.05249912e+00    4.00607877e+00    5.23320803e-03   -2.55050570e-02
1799     5.99666667e-09    2.06127870e+00    4.00040799e+00   -5.92271623e-04   -2.53951883e-02
1800     6.00000000e-09    2.07529364e+00    3.99457095e+00   -6.20280770e-03   -2.54760696e-02
1801     6.00333333e-09    2.08919137e+00    3.99078611e+00   -9.46537590e-03   -2.57173389e-02
1802     6.00666667e-09    2.09766447e+00    3.99051737e+00   -9.11477781e-03   -2.60272529e-02
1803     6.01000000e-09    2.09747653e+00    3.99389042e+00   -5.26248434e-03   -2.62871606e-02
1804     6.01333333e-09    2.08869825e+00    3.99961287e+00    6.14884524e-04   -2.63971947e-02
1805     6.01666667e-09    2.07468198e+00    4.00547275e+00    6.24606156e-03   -2.63152376e-02
1806     6.02000000e-09    2.06078214e+00    4.00922003e+00    9.46949382e-03   -2.60731379e-02
1807     6.02333333e-09    2.05230905e+00    4.00944273e+00    9.07406944e-03   -2.57637866e-02
1808     6.02666667e-09    2.05249912e+00    4.00607877e+00    5.23320802e-03   -2.55050569e-02
1809     6.03000000e-09    2.06127869e+00    4.00040799e+00   -5.92271627e-04   -2.53951882e-02
1810     6.03333333e-09    2.07529364e+00    3.99457095e+00   -6.20280771e-03   -2.54760695e-02
1811     6.03666667e-09    2.08919136e+00    3.99078611e+00   -9.46537591e-03   -2.57173389e-02
1812     6.04000000e-09    2.09766447e+00    3.99051737e+00   -9.11477782e-03   -2.60272528e-02
1813     6.04333333e-09    2.09747653e+00    3.99389042e+00   -5.26248434e-03   -2.62871605e-02
1814     6.04666667e-09    2.08869825e+00    3.99961287e+00    6.14884529e-04   -2.63971946e-02
1815     6.05000000e-09    2.07468198e+00    4.00547275e+00    6.24606157e-03   -2.63152375e-02
1816     6.05333333e-09    2.06078214e+00    4.00922003e+00    9.46949383e-03   -2.60731378e-02
1817     6.05666667e-09    2.05230905e+00    4.00944273e+00    9.07406945e-03   -2.57637865e-02
1818     6.06000000e-09    2.05249911e+00    4.00607877e+00    5.23320802e-03   -2.55050568e-02
1819     6.06333333e-09    2.06127869e+00    4.00040799e+00   -5.92271630e-04   -2.53951882e-02
1820     6.06666667e-09    2.07529364e+00    3.99457095e+00   -6.20280773e-03   -2.54760694e-02
1821     6.07000000e-09    2.08919136e+00    3.99078611e+00   -9.46537591e-03   -2.57173388e-02
1822     6.07333333e-09    2.09766447e+00    3.99051737e+00   -9.11477782e-03   -2.60272528e-02
1823     6.07666667e-09    2.09747653e+00    3.99389042e+00   -5.26248433e-03   -2.62871605e-02
1824     6.08000000e-09    2.08869825e+00    3.99961287e+00    6.14884533e-04   -2.63971945e-02
1825     6.08333333e-09    2.07468198e+00    4.00547275e+00    6.24606158e-03   -2.63152375e-02
1826     6.08666667e-09    2.06078214e+00    4.00922003e+00    9.46949384e-03   -2.60731378e-02
1827     6.09000000e-09    2.05230904e+00    4.00944273e+00    9.07406946e-03   -2.57637864e-02
1828     6.09333333e-09    2.05249911e+00    4.00607877e+00    5.23320802e-03   -2.55050568e-02
1829     6.09666667e-09    2.06127869e+00    4.00040799e+00   -5.92271634e-04   -2.53951881e-02
1830     6.10000000e-09    2.07529364e+00    3.99457095e+00   -6.20280774e-03   -2.54760694e-02
1831     6.10333333e-09    2.08919136e+00    3.99078611e+00   -9.46537592e-03   -2.57173387e-02
1832     6.10666667e-09    2.09766447e+00    3.99051737e+00   -9.11477783e-03   -2.60272527e-02
1833     6.11000000e-09    2.09747653e+00    3.99389042e+00   -5.26248433e-03   -2.62871604e-02
1834     6.11333333e-09    2.08869825e+00    3.99961287e+00    6.14884538e-04   -2.63971945e-02
1835     6.11666667e-09    2.07468198e+00    4.00547275e+00    6.24606160e-03   -2.63152374e-02
1836     6.12000000e-09    2.06078214e+00    4.00922003e+00    9.46949384e-03   -2.60731377e-02
1837     6.12333333e-09    2.05230904e+00    4.00944273e+00    9.07406947e-03   -2.57637864e-02
1838     6.12666667e-09    2.05249911e+00    4.00607877e+00    5.23320801e-03   -2.55050567e-02
1839     6.13000000e-09    2.06127869e+00    4.00040799e+00   -5.92271637e-04   -2.53951880e-02
1840     6.13333333e-09    2.07529363e+00    3.99457095e+00   -6.20280776e-03   -2.54760693e-02
1841     6.13666667e-09    2.08919136e+00    3.99078611e+00   -9.46537593e-03   -2.57173387e-02
1842     6.14000000e-09    2.09766447e+00    3.99051737e+00   -9.11477784e-03   -2.60272527e-02
1843     6.14333333e-09    2.09747652e+00    3.99389042e+00   -5.26248433e-03   -2.62871603e-02
1844     6.14666667e-09    2.08869824e+00    3.99961287e+00    6.14884543e-04   -2.63971944e-02
1845     6.15000000e-09    2.07468198e+00    4.00547275e+00    6.24606161e-03   -2.63152373e-02
1846     6.15333333e-09    2.06078213e+00    4.00922003e+00    9.46949385e-03   -2.60731377e-02
1847     6.15666667e-09    2.05230904e+00    4.00944273e+00    9.07406948e-03   -2.57637863e-02
1848     6.16000000e-09    2.05249911e+00    4.00607877e+00    5.23320801e-03   -2.55050567e-02
1849     6.16333333e-09    2.06127869e+00    4.00040799e+00   -5.92271641e-04   -2.53951880e-02
1850     6.16666667e-09    2.07529363e+00    3.99457095e+00   -6.20280777e-03   -2.54760692e-02
1851     6.17000000e-09    2.08919136e+00    3.99078611e+00   -9.46537594e-03   -2.57173386e-02
1852     6.17333333e-09    2.09766446e+00    3.99051737e+00   -9.11477785e-03   -2.60272526e-02
1853     6.17666667e-09    2.09747652e+00    3.99389042e+00   -5.26248433e-03   -2.62871603e-02
1854     6.18000000e-09    2.08869824e+00    3.99961287e+00    6.14884547e-04   -2.63971943e-02
1855     6.18333333e-09    2.07468197e+00    4.00547275e+00    6.24606162e-03   -2.63152373e-02
1856     6.18666667e-09    2.06078213e+00    4.00922003e+00    9.46949386e-03   -2.60731376e-02
1857     6.19000000e-09    2.05230904e+00    4.00944273e+00    9.07406949e-03   -2.57637863e-02
