Index       TIME             V(BASE)           V(COLL)           V(OUT)          I(V_SUPPLY)   
71845    1.19516987e-09   -1.81836900e+01   -6.68459255e+00   -4.90670893e+00   -2.34522865e+01
71846    1.19517069e-09   -1.81838025e+01   -6.68469345e+00   -4.90672996e+00   -2.34524223e+01
71847    1.19517231e-09   -1.81840270e+01   -6.68489503e+00   -4.90677182e+00   -2.34526938e+01
71848    1.19517272e-09   -1.81840833e+01   -6.68494551e+00   -4.90678237e+00   -2.34527617e+01
71849    1.19517353e-09   -1.81841957e+01   -6.68504640e+00   -4.90680340e+00   -2.34528975e+01
71850    1.19517516e-09   -1.81844203e+01   -6.68524798e+00   -4.90684525e+00   -2.34531691e+01
71851    1.19517557e-09   -1.81844765e+01   -6.68529846e+00   -4.90685579e+00   -2.34532370e+01
71852    1.19517638e-09   -1.81845890e+01   -6.68539935e+00   -4.90687682e+00   -2.34533728e+01
71853    1.19517801e-09   -1.81848135e+01   -6.68560092e+00   -4.90691866e+00   -2.34536443e+01
71854    1.19517842e-09   -1.81848698e+01   -6.68565140e+00   -4.90692921e+00   -2.34537122e+01
71855    1.19517923e-09   -1.81849823e+01   -6.68575229e+00   -4.90695024e+00   -2.34538480e+01
71856    1.19518086e-09   -1.81852068e+01   -6.68595386e+00   -4.90699207e+00   -2.34541196e+01
71857    1.19518127e-09   -1.81852631e+01   -6.68600434e+00   -4.90700262e+00   -2.34541875e+01
71858    1.19518208e-09   -1.81853755e+01   -6.68610523e+00   -4.90702364e+00   -2.34543233e+01
71859    1.19518371e-09   -1.81856000e+01   -6.68630679e+00   -4.90706547e+00   -2.34545949e+01
71860    1.19518411e-09   -1.81856563e+01   -6.68635727e+00   -4.90707601e+00   -2.34546628e+01
71861    1.19518493e-09   -1.81857688e+01   -6.68645816e+00   -4.90709703e+00   -2.34547986e+01
71862    1.19518655e-09   -1.81859933e+01   -6.68665972e+00   -4.90713886e+00   -2.34550701e+01
71863    1.19518696e-09   -1.81860496e+01   -6.68671020e+00   -4.90714940e+00   -2.34551380e+01
71864    1.19518778e-09   -1.81861620e+01   -6.68681108e+00   -4.90717041e+00   -2.34552738e+01
71865    1.19518940e-09   -1.81863865e+01   -6.68701264e+00   -4.90721223e+00   -2.34555454e+01
71866    1.19518981e-09   -1.81864428e+01   -6.68706311e+00   -4.90722277e+00   -2.34556133e+01
71867    1.19519062e-09   -1.81865553e+01   -6.68716400e+00   -4.90724379e+00   -2.34557491e+01
71868    1.19519225e-09   -1.81867798e+01   -6.68736555e+00   -4.90728560e+00   -2.34560207e+01
71869    1.19519266e-09   -1.81868360e+01   -6.68741603e+00   -4.90729614e+00   -2.34560886e+01
71870    1.19519347e-09   -1.81869485e+01   -6.68751691e+00   -4.90731715e+00   -2.34562244e+01
71871    1.19519510e-09   -1.81871730e+01   -6.68771846e+00   -4.90735896e+00   -2.34564961e+01
71872    1.19519551e-09   -1.81872293e+01   -6.68776893e+00   -4.90736949e+00   -2.34565640e+01
71873    1.19519632e-09   -1.81873417e+01   -6.68786981e+00   -4.90739050e+00   -2.34566998e+01
71874    1.19519795e-09   -1.81875662e+01   -6.68807136e+00   -4.90743230e+00   -2.34569714e+01
71875    1.19519836e-09   -1.81876225e+01   -6.68812183e+00   -4.90744284e+00   -2.34570393e+01
71876    1.19519917e-09   -1.81877349e+01   -6.68822271e+00   -4.90746384e+00   -2.34571751e+01
71877    1.19520080e-09   -1.81879594e+01   -6.68842425e+00   -4.90750564e+00   -2.34574467e+01
71878    1.19520120e-09   -1.81880157e+01   -6.68847473e+00   -4.90751617e+00   -2.34575146e+01
71879    1.19520202e-09   -1.81881281e+01   -6.68857560e+00   -4.90753717e+00   -2.34576504e+01
71880    1.19520364e-09   -1.81883526e+01   -6.68877714e+00   -4.90757896e+00   -2.34579220e+01
71881    1.19520405e-09   -1.81884089e+01   -6.68882762e+00   -4.90758950e+00   -2.34579900e+01
71882    1.19520487e-09   -1.81885213e+01   -6.68892849e+00   -4.90761049e+00   -2.34581258e+01
71883    1.19520649e-09   -1.81887458e+01   -6.68913003e+00   -4.90765228e+00   -2.34583974e+01
71884    1.19520690e-09   -1.81888021e+01   -6.68918050e+00   -4.90766281e+00   -2.34584653e+01
71885    1.19520771e-09   -1.81889145e+01   -6.68928137e+00   -4.90768380e+00   -2.34586011e+01
71886    1.19520934e-09   -1.81891390e+01   -6.68948290e+00   -4.90772558e+00   -2.34588728e+01
71887    1.19520975e-09   -1.81891953e+01   -6.68953337e+00   -4.90773611e+00   -2.34589407e+01
71888    1.19521056e-09   -1.81893077e+01   -6.68963424e+00   -4.90775710e+00   -2.34590765e+01
71889    1.19521219e-09   -1.81895322e+01   -6.68983577e+00   -4.90779887e+00   -2.34593481e+01
71890    1.19521260e-09   -1.81895885e+01   -6.68988624e+00   -4.90780941e+00   -2.34594160e+01
71891    1.19521341e-09   -1.81897009e+01   -6.68998711e+00   -4.90783039e+00   -2.34595519e+01
71892    1.19521504e-09   -1.81899253e+01   -6.69018864e+00   -4.90787216e+00   -2.34598235e+01
71893    1.19521544e-09   -1.81899816e+01   -6.69023911e+00   -4.90788269e+00   -2.34598914e+01
71894    1.19521626e-09   -1.81900941e+01   -6.69033997e+00   -4.90790367e+00   -2.34600273e+01
71895    1.19521789e-09   -1.81903185e+01   -6.69054150e+00   -4.90794543e+00   -2.34602989e+01
71896    1.19521829e-09   -1.81903748e+01   -6.69059196e+00   -4.90795596e+00   -2.34603668e+01
71897    1.19521911e-09   -1.81904872e+01   -6.69069283e+00   -4.90797694e+00   -2.34605027e+01
71898    1.19522073e-09   -1.81907117e+01   -6.69089435e+00   -4.90801870e+00   -2.34607743e+01
71899    1.19522114e-09   -1.81907679e+01   -6.69094482e+00   -4.90802922e+00   -2.34608422e+01
71900    1.19522196e-09   -1.81908804e+01   -6.69104568e+00   -4.90805020e+00   -2.34609781e+01
71901    1.19522358e-09   -1.81911048e+01   -6.69124719e+00   -4.90809195e+00   -2.34612497e+01
71902    1.19522399e-09   -1.81911611e+01   -6.69129766e+00   -4.90810247e+00   -2.34613176e+01
71903    1.19522480e-09   -1.81912735e+01   -6.69139852e+00   -4.90812345e+00   -2.34614535e+01
71904    1.19522643e-09   -1.81914980e+01   -6.69160003e+00   -4.90816519e+00   -2.34617252e+01
71905    1.19522684e-09   -1.81915542e+01   -6.69165050e+00   -4.90817571e+00   -2.34617931e+01
71906    1.19522765e-09   -1.81916667e+01   -6.69175136e+00   -4.90819669e+00   -2.34619289e+01
71907    1.19522928e-09   -1.81918911e+01   -6.69195287e+00   -4.90823842e+00   -2.34622006e+01
71908    1.19522969e-09   -1.81919474e+01   -6.69200333e+00   -4.90824894e+00   -2.34622685e+01
71909    1.19523050e-09   -1.81920598e+01   -6.69210419e+00   -4.90826992e+00   -2.34624043e+01
71910    1.19523213e-09   -1.81922842e+01   -6.69230569e+00   -4.90831165e+00   -2.34626760e+01
71911    1.19523253e-09   -1.81923405e+01   -6.69235616e+00   -4.90832217e+00   -2.34627439e+01
71912    1.19523335e-09   -1.81924529e+01   -6.69245702e+00   -4.90834313e+00   -2.34628798e+01
71913    1.19523498e-09   -1.81926773e+01   -6.69265852e+00   -4.90838486e+00   -2.34631515e+01
71914    1.19523538e-09   -1.81927336e+01   -6.69270898e+00   -4.90839538e+00   -2.34632194e+01
71915    1.19523620e-09   -1.81928460e+01   -6.69280983e+00   -4.90841634e+00   -2.34633553e+01
71916    1.19523782e-09   -1.81930705e+01   -6.69301133e+00   -4.90845806e+00   -2.34636269e+01
71917    1.19523823e-09   -1.81931267e+01   -6.69306179e+00   -4.90846858e+00   -2.34636949e+01
71918    1.19523905e-09   -1.81932391e+01   -6.69316265e+00   -4.90848954e+00   -2.34638307e+01
71919    1.19524067e-09   -1.81934636e+01   -6.69336414e+00   -4.90853125e+00   -2.34641024e+01
71920    1.19524108e-09   -1.81935198e+01   -6.69341460e+00   -4.90854177e+00   -2.34641703e+01
71921    1.19524189e-09   -1.81936322e+01   -6.69351545e+00   -4.90856272e+00   -2.34643062e+01
71922    1.19524352e-09   -1.81938567e+01   -6.69371694e+00   -4.90860443e+00   -2.34645779e+01
71923    1.19524393e-09   -1.81939129e+01   -6.69376741e+00   -4.90861494e+00   -2.34646458e+01
71924    1.19524474e-09   -1.81940253e+01   -6.69386825e+00   -4.90863590e+00   -2.34647817e+01
71925    1.19524637e-09   -1.81942497e+01   -6.69406974e+00   -4.90867760e+00   -2.34650534e+01
71926    1.19524678e-09   -1.81943060e+01   -6.69412020e+00   -4.90868811e+00   -2.34651213e+01
71927    1.19524759e-09   -1.81944184e+01   -6.69422105e+00   -4.90870907e+00   -2.34652572e+01
71928    1.19524922e-09   -1.81946428e+01   -6.69442253e+00   -4.90875076e+00   -2.34655289e+01
71929    1.19524962e-09   -1.81946991e+01   -6.69447299e+00   -4.90876127e+00   -2.34655968e+01
71930    1.19525044e-09   -1.81948115e+01   -6.69457384e+00   -4.90878222e+00   -2.34657327e+01
71931    1.19525207e-09   -1.81950359e+01   -6.69477532e+00   -4.90882391e+00   -2.34660044e+01
71932    1.19525247e-09   -1.81950922e+01   -6.69482578e+00   -4.90883442e+00   -2.34660723e+01
71933    1.19525329e-09   -1.81952046e+01   -6.69492662e+00   -4.90885537e+00   -2.34662082e+01
71934    1.19525491e-09   -1.81954290e+01   -6.69512810e+00   -4.90889705e+00   -2.34664799e+01
71935    1.19525532e-09   -1.81954852e+01   -6.69517855e+00   -4.90890756e+00   -2.34665479e+01
71936    1.19525613e-09   -1.81955976e+01   -6.69527940e+00   -4.90892851e+00   -2.34666837e+01
71937    1.19525776e-09   -1.81958220e+01   -6.69548087e+00   -4.90897018e+00   -2.34669555e+01
71938    1.19525817e-09   -1.81958783e+01   -6.69553133e+00   -4.90898069e+00   -2.34670234e+01
71939    1.19525898e-09   -1.81959907e+01   -6.69563217e+00   -4.90900163e+00   -2.34671593e+01
71940    1.19526061e-09   -1.81962151e+01   -6.69583364e+00   -4.90904330e+00   -2.34674310e+01
71941    1.19526102e-09   -1.81962714e+01   -6.69588409e+00   -4.90905381e+00   -2.34674989e+01
71942    1.19526183e-09   -1.81963837e+01   -6.69598493e+00   -4.90907475e+00   -2.34676348e+01
71943    1.19526346e-09   -1.81966081e+01   -6.69618640e+00   -4.90911641e+00   -2.34679066e+01
71944    1.19526387e-09   -1.81966644e+01   -6.69623685e+00   -4.90912691e+00   -2.34679745e+01
71945    1.19526468e-09   -1.81967768e+01   -6.69633769e+00   -4.90914785e+00   -2.34681104e+01
71946    1.19526631e-09   -1.81970012e+01   -6.69653915e+00   -4.90918951e+00   -2.34683821e+01
71947    1.19526671e-09   -1.81970574e+01   -6.69658961e+00   -4.90920001e+00   -2.34684501e+01
71948    1.19526753e-09   -1.81971698e+01   -6.69669044e+00   -4.90922094e+00   -2.34685859e+01
71949    1.19526916e-09   -1.81973942e+01   -6.69689190e+00   -4.90926260e+00   -2.34688577e+01
71950    1.19526956e-09   -1.81974505e+01   -6.69694235e+00   -4.90927310e+00   -2.34689256e+01
71951    1.19527038e-09   -1.81975629e+01   -6.69704319e+00   -4.90929403e+00   -2.34690615e+01
71952    1.19527200e-09   -1.81977872e+01   -6.69724464e+00   -4.90933568e+00   -2.34693333e+01
71953    1.19527241e-09   -1.81978435e+01   -6.69729509e+00   -4.90934618e+00   -2.34694012e+01
71954    1.19527322e-09   -1.81979559e+01   -6.69739593e+00   -4.90936710e+00   -2.34695371e+01
71955    1.19527485e-09   -1.81981802e+01   -6.69759738e+00   -4.90940875e+00   -2.34698089e+01
71956    1.19527526e-09   -1.81982365e+01   -6.69764783e+00   -4.90941924e+00   -2.34698768e+01
71957    1.19527607e-09   -1.81983489e+01   -6.69774866e+00   -4.90944017e+00   -2.34700127e+01
71958    1.19527770e-09   -1.81985733e+01   -6.69795011e+00   -4.90948180e+00   -2.34702845e+01
71959    1.19527811e-09   -1.81986295e+01   -6.69800056e+00   -4.90949230e+00   -2.34703524e+01
71960    1.19527892e-09   -1.81987419e+01   -6.69810139e+00   -4.90951322e+00   -2.34704883e+01
71961    1.19528055e-09   -1.81989663e+01   -6.69830283e+00   -4.90955485e+00   -2.34707601e+01
71962    1.19528096e-09   -1.81990225e+01   -6.69835328e+00   -4.90956535e+00   -2.34708280e+01
71963    1.19528177e-09   -1.81991349e+01   -6.69845411e+00   -4.90958627e+00   -2.34709639e+01
71964    1.19528340e-09   -1.81993592e+01   -6.69865555e+00   -4.90962789e+00   -2.34712357e+01
71965    1.19528380e-09   -1.81994155e+01   -6.69870600e+00   -4.90963838e+00   -2.34713037e+01
71966    1.19528462e-09   -1.81995279e+01   -6.69880683e+00   -4.90965930e+00   -2.34714396e+01
71967    1.19528625e-09   -1.81997522e+01   -6.69900826e+00   -4.90970092e+00   -2.34717114e+01
71968    1.19528665e-09   -1.81998085e+01   -6.69905871e+00   -4.90971141e+00   -2.34717793e+01
71969    1.19528747e-09   -1.81999209e+01   -6.69915954e+00   -4.90973232e+00   -2.34719152e+01
71970    1.19528909e-09   -1.82001452e+01   -6.69936097e+00   -4.90977393e+00   -2.34721870e+01
71971    1.19528950e-09   -1.82002015e+01   -6.69941142e+00   -4.90978443e+00   -2.34722550e+01
71972    1.19529031e-09   -1.82003138e+01   -6.69951224e+00   -4.90980533e+00   -2.34723909e+01
71973    1.19529194e-09   -1.82005382e+01   -6.69971367e+00   -4.90984694e+00   -2.34726627e+01
71974    1.19529235e-09   -1.82005944e+01   -6.69976412e+00   -4.90985743e+00   -2.34727306e+01
71975    1.19529316e-09   -1.82007068e+01   -6.69986494e+00   -4.90987834e+00   -2.34728665e+01
71976    1.19529479e-09   -1.82009311e+01   -6.70006636e+00   -4.90991994e+00   -2.34731383e+01
71977    1.19529520e-09   -1.82009874e+01   -6.70011681e+00   -4.90993043e+00   -2.34732063e+01
71978    1.19529601e-09   -1.82010998e+01   -6.70021763e+00   -4.90995133e+00   -2.34733422e+01
71979    1.19529764e-09   -1.82013241e+01   -6.70041905e+00   -4.90999293e+00   -2.34736140e+01
71980    1.19529805e-09   -1.82013804e+01   -6.70046950e+00   -4.91000341e+00   -2.34736820e+01
71981    1.19529886e-09   -1.82014927e+01   -6.70057031e+00   -4.91002431e+00   -2.34738179e+01
71982    1.19530049e-09   -1.82017171e+01   -6.70077174e+00   -4.91006590e+00   -2.34740897e+01
71983    1.19530089e-09   -1.82017733e+01   -6.70082218e+00   -4.91007639e+00   -2.34741576e+01
71984    1.19530171e-09   -1.82018857e+01   -6.70092299e+00   -4.91009728e+00   -2.34742935e+01
71985    1.19530334e-09   -1.82021100e+01   -6.70112441e+00   -4.91013887e+00   -2.34745654e+01
71986    1.19530374e-09   -1.82021662e+01   -6.70117485e+00   -4.91014935e+00   -2.34746333e+01
71987    1.19530456e-09   -1.82022786e+01   -6.70127567e+00   -4.91017025e+00   -2.34747692e+01
71988    1.19530618e-09   -1.82025029e+01   -6.70147708e+00   -4.91021182e+00   -2.34750411e+01
71989    1.19530659e-09   -1.82025592e+01   -6.70152752e+00   -4.91022231e+00   -2.34751090e+01
71990    1.19530740e-09   -1.82026715e+01   -6.70162833e+00   -4.91024320e+00   -2.34752450e+01
71991    1.19530903e-09   -1.82028959e+01   -6.70182975e+00   -4.91028477e+00   -2.34755168e+01
71992    1.19530944e-09   -1.82029521e+01   -6.70188019e+00   -4.91029525e+00   -2.34755848e+01
71993    1.19531025e-09   -1.82030645e+01   -6.70198100e+00   -4.91031614e+00   -2.34757207e+01
71994    1.19531188e-09   -1.82032888e+01   -6.70218240e+00   -4.91035771e+00   -2.34759925e+01
71995    1.19531229e-09   -1.82033450e+01   -6.70223284e+00   -4.91036819e+00   -2.34760605e+01
71996    1.19531310e-09   -1.82034574e+01   -6.70233365e+00   -4.91038907e+00   -2.34761964e+01
71997    1.19531473e-09   -1.82036817e+01   -6.70253506e+00   -4.91043063e+00   -2.34764683e+01
71998    1.19531514e-09   -1.82037379e+01   -6.70258549e+00   -4.91044111e+00   -2.34765362e+01
71999    1.19531595e-09   -1.82038503e+01   -6.70268630e+00   -4.91046199e+00   -2.34766721e+01
72000    1.19531758e-09   -1.82040746e+01   -6.70288770e+00   -4.91050355e+00   -2.34769440e+01
72001    1.19531798e-09   -1.82041308e+01   -6.70293814e+00   -4.91051402e+00   -2.34770120e+01
72002    1.19531880e-09   -1.82042432e+01   -6.70303894e+00   -4.91053490e+00   -2.34771479e+01
72003    1.19532043e-09   -1.82044675e+01   -6.70324034e+00   -4.91057645e+00   -2.34774198e+01
72004    1.19532083e-09   -1.82045237e+01   -6.70329078e+00   -4.91058693e+00   -2.34774877e+01
72005    1.19532165e-09   -1.82046361e+01   -6.70339158e+00   -4.91060781e+00   -2.34776237e+01
72006    1.19532327e-09   -1.82048604e+01   -6.70359298e+00   -4.91064935e+00   -2.34778955e+01
72007    1.19532368e-09   -1.82049166e+01   -6.70364341e+00   -4.91065982e+00   -2.34779635e+01
72008    1.19532449e-09   -1.82050290e+01   -6.70374421e+00   -4.91068070e+00   -2.34780994e+01
72009    1.19532612e-09   -1.82052533e+01   -6.70394560e+00   -4.91072223e+00   -2.34783713e+01
72010    1.19532653e-09   -1.82053095e+01   -6.70399604e+00   -4.91073271e+00   -2.34784393e+01
72011    1.19532734e-09   -1.82054219e+01   -6.70409684e+00   -4.91075358e+00   -2.34785752e+01
72012    1.19532897e-09   -1.82056461e+01   -6.70429823e+00   -4.91079511e+00   -2.34788471e+01
72013    1.19532938e-09   -1.82057024e+01   -6.70434866e+00   -4.91080558e+00   -2.34789150e+01
72014    1.19533019e-09   -1.82058147e+01   -6.70444946e+00   -4.91082645e+00   -2.34790510e+01
72015    1.19533182e-09   -1.82060390e+01   -6.70465084e+00   -4.91086797e+00   -2.34793229e+01
72016    1.19533223e-09   -1.82060953e+01   -6.70470128e+00   -4.91087844e+00   -2.34793908e+01
72017    1.19533304e-09   -1.82062076e+01   -6.70480207e+00   -4.91089931e+00   -2.34795268e+01
72018    1.19533467e-09   -1.82064319e+01   -6.70500345e+00   -4.91094083e+00   -2.34797987e+01
72019    1.19533507e-09   -1.82064881e+01   -6.70505389e+00   -4.91095130e+00   -2.34798666e+01
72020    1.19533589e-09   -1.82066005e+01   -6.70515468e+00   -4.91097216e+00   -2.34800026e+01
72021    1.19533752e-09   -1.82068247e+01   -6.70535606e+00   -4.91101367e+00   -2.34802745e+01
72022    1.19533792e-09   -1.82068810e+01   -6.70540649e+00   -4.91102414e+00   -2.34803425e+01
72023    1.19533874e-09   -1.82069933e+01   -6.70550728e+00   -4.91104500e+00   -2.34804784e+01
72024    1.19534036e-09   -1.82072176e+01   -6.70570865e+00   -4.91108651e+00   -2.34807503e+01
72025    1.19534077e-09   -1.82072738e+01   -6.70575909e+00   -4.91109697e+00   -2.34808183e+01
72026    1.19534158e-09   -1.82073862e+01   -6.70585988e+00   -4.91111783e+00   -2.34809542e+01
72027    1.19534321e-09   -1.82076104e+01   -6.70606125e+00   -4.91115933e+00   -2.34812262e+01
72028    1.19534362e-09   -1.82076667e+01   -6.70611168e+00   -4.91116980e+00   -2.34812941e+01
72029    1.19534443e-09   -1.82077790e+01   -6.70621247e+00   -4.91119065e+00   -2.34814301e+01
72030    1.19534606e-09   -1.82080033e+01   -6.70641383e+00   -4.91123215e+00   -2.34817020e+01
72031    1.19534647e-09   -1.82080595e+01   -6.70646426e+00   -4.91124261e+00   -2.34817700e+01
72032    1.19534728e-09   -1.82081718e+01   -6.70656505e+00   -4.91126346e+00   -2.34819059e+01
72033    1.19534891e-09   -1.82083961e+01   -6.70676641e+00   -4.91130495e+00   -2.34821779e+01
72034    1.19534932e-09   -1.82084523e+01   -6.70681684e+00   -4.91131541e+00   -2.34822458e+01
72035    1.19535013e-09   -1.82085646e+01   -6.70691763e+00   -4.91133626e+00   -2.34823818e+01
72036    1.19535176e-09   -1.82087889e+01   -6.70711899e+00   -4.91137775e+00   -2.34826537e+01
72037    1.19535216e-09   -1.82088451e+01   -6.70716942e+00   -4.91138820e+00   -2.34827217e+01
72038    1.19535298e-09   -1.82089575e+01   -6.70727020e+00   -4.91140905e+00   -2.34828577e+01
72039    1.19535461e-09   -1.82091817e+01   -6.70747156e+00   -4.91145053e+00   -2.34831296e+01
72040    1.19535501e-09   -1.82092379e+01   -6.70752198e+00   -4.91146099e+00   -2.34831976e+01
72041    1.19535583e-09   -1.82093503e+01   -6.70762277e+00   -4.91148183e+00   -2.34833335e+01
72042    1.19535745e-09   -1.82095745e+01   -6.70782412e+00   -4.91152330e+00   -2.34836055e+01
72043    1.19535786e-09   -1.82096307e+01   -6.70787454e+00   -4.91153376e+00   -2.34836735e+01
72044    1.19535867e-09   -1.82097431e+01   -6.70797532e+00   -4.91155460e+00   -2.34838094e+01
72045    1.19536030e-09   -1.82099673e+01   -6.70817667e+00   -4.91159607e+00   -2.34840814e+01
