Index       TIME              V(IN)            V(BASE)           V(COLL)           V(OUT)           V(OUT_50)          I(V_DD)     
204      6.75364703e-10    2.49409500e-02    8.63648484e-01    1.13188924e+00    1.73861503e+00   -2.95674132e-02   -3.80692484e-03
205      6.78698036e-10    1.91682672e-02    8.58002581e-01    1.12603212e+00    1.73221464e+00   -3.38537668e-02   -3.83892681e-03
206      6.82031370e-10    6.07395788e-03    8.47410062e-01    1.14296700e+00    1.73954988e+00   -2.45710332e-02   -3.80225061e-03
207      6.85364703e-10   -9.34039695e-03    8.35857818e-01    1.17514482e+00    1.75690571e+00   -6.18983744e-03   -3.71547144e-03
208      6.88698036e-10   -2.11870376e-02    8.27751035e-01    1.21019418e+00    1.77703056e+00    1.36851665e-02   -3.61484720e-03
209      6.92031370e-10   -2.49409500e-02    8.26246634e-01    1.23591792e+00    1.79275388e+00    2.80183667e-02   -3.53623061e-03
210      6.95364703e-10   -1.91682672e-02    8.31971781e-01    1.24345378e+00    1.79910973e+00    3.23615549e-02   -3.50445135e-03
211      6.98698036e-10   -6.07395788e-03    8.42701900e-01    1.22908221e+00    1.79375672e+00    2.50933804e-02   -3.53121640e-03
212      7.02031370e-10    9.34039695e-03    8.54260297e-01    1.19679594e+00    1.77767653e+00    7.91297591e-03   -3.61161736e-03
213      7.05364703e-10    2.11870376e-02    8.62234121e-01    1.15912188e+00    1.75633801e+00   -1.32477193e-02   -3.71830996e-03
214      7.08698036e-10    2.49409500e-02    8.63651274e-01    1.13188701e+00    1.73858960e+00   -2.95689032e-02   -3.80705198e-03
215      7.12031370e-10    1.91682672e-02    8.58005366e-01    1.12603012e+00    1.73218923e+00   -3.38551429e-02   -3.83905385e-03
216      7.15364703e-10    6.07395788e-03    8.47412843e-01    1.14296528e+00    1.73952466e+00   -2.45721408e-02   -3.80237672e-03
217      7.18698036e-10   -9.34039695e-03    8.35860594e-01    1.17514335e+00    1.75688079e+00   -6.19058228e-03   -3.71559605e-03
218      7.22031370e-10   -2.11870376e-02    8.27753802e-01    1.21019292e+00    1.77700597e+00    1.36847874e-02   -3.61497017e-03
219      7.25364703e-10   -2.49409500e-02    8.26249383e-01    1.23591667e+00    1.79272950e+00    2.80182171e-02   -3.53635252e-03
220      7.28698036e-10   -1.91682672e-02    8.31974502e-01    1.24345231e+00    1.79908533e+00    3.23613999e-02   -3.50457334e-03
221      7.32031370e-10   -6.07395788e-03    8.42704588e-01    1.22908041e+00    1.79373206e+00    2.50929825e-02   -3.53133969e-03
222      7.35364703e-10    9.34039695e-03    8.54262959e-01    1.19679391e+00    1.77765149e+00    7.91223757e-03   -3.61174255e-03
223      7.38698036e-10    2.11870376e-02    8.62236768e-01    1.15911986e+00    1.75631265e+00   -1.32487168e-02   -3.71843673e-03
224      7.42031370e-10    2.49409500e-02    8.63653915e-01    1.13188514e+00    1.73856411e+00   -2.95699721e-02   -3.80717946e-03
225      7.45364703e-10    1.91682672e-02    8.58008003e-01    1.12602848e+00    1.73216377e+00   -3.38561067e-02   -3.83918114e-03
226      7.48698036e-10    6.07395788e-03    8.47415476e-01    1.14296388e+00    1.73949939e+00   -2.45728536e-02   -3.80250304e-03
227      7.52031370e-10   -9.34039695e-03    8.35863221e-01    1.17514221e+00    1.75685583e+00   -6.19095472e-03   -3.71572085e-03
228      7.55364703e-10   -2.11870376e-02    8.27756420e-01    1.21019195e+00    1.77698134e+00    1.36847571e-02   -3.61509332e-03
229      7.58698036e-10   -2.49409500e-02    8.26251985e-01    1.23591571e+00    1.79270508e+00    2.80183999e-02   -3.53647458e-03
230      7.62031370e-10   -1.91682672e-02    8.31977077e-01    1.24345115e+00    1.79906092e+00    3.23615730e-02   -3.50469539e-03
231      7.65364703e-10   -6.07395788e-03    8.42707131e-01    1.22907893e+00    1.79370742e+00    2.50929211e-02   -3.53146290e-03
232      7.68698036e-10    9.34039695e-03    8.54265478e-01    1.19679221e+00    1.77762651e+00    7.91184921e-03   -3.61186746e-03
233      7.72031370e-10    2.11870376e-02    8.62239273e-01    1.15911816e+00    1.75628739e+00   -1.32493543e-02   -3.71856306e-03
234      7.75364703e-10    2.49409500e-02    8.63656414e-01    1.13188360e+00    1.73853873e+00   -2.95706805e-02   -3.80730637e-03
235      7.78698036e-10    1.91682672e-02    8.58010498e-01    1.12602715e+00    1.73213844e+00   -3.38567183e-02   -3.83930779e-03
236      7.82031370e-10    6.07395788e-03    8.47417966e-01    1.14296278e+00    1.73947427e+00   -2.45732304e-02   -3.80262867e-03
237      7.85364703e-10   -9.34039695e-03    8.35865706e-01    1.17514133e+00    1.75683101e+00   -6.19101228e-03   -3.71584496e-03
238      7.88698036e-10   -2.11870376e-02    8.27758897e-01    1.21019124e+00    1.77695684e+00    1.36850198e-02   -3.61521579e-03
239      7.92031370e-10   -2.49409500e-02    8.26254445e-01    1.23591501e+00    1.79268081e+00    2.80188606e-02   -3.53659594e-03
240      7.95364703e-10   -1.91682672e-02    8.31979511e-01    1.24345024e+00    1.79903667e+00    3.23620200e-02   -3.50481667e-03
241      7.98698036e-10   -6.07395788e-03    8.42709537e-01    1.22907772e+00    1.79368296e+00    2.50931422e-02   -3.53158520e-03
242      8.02031370e-10    9.34039695e-03    8.54267859e-01    1.19679081e+00    1.77760174e+00    7.91175703e-03   -3.61199130e-03
243      8.05364703e-10    2.11870376e-02    8.62241643e-01    1.15911676e+00    1.75626237e+00   -1.32496854e-02   -3.71868817e-03
244      8.08698036e-10    2.49409500e-02    8.63658777e-01    1.13188234e+00    1.73851361e+00   -2.95710817e-02   -3.80743195e-03
245      8.12031370e-10    1.91682672e-02    8.58012857e-01    1.12602608e+00    1.73211339e+00   -3.38570304e-02   -3.83943304e-03
246      8.15364703e-10    6.07395788e-03    8.47420321e-01    1.14296192e+00    1.73944942e+00   -2.45733229e-02   -3.80275290e-03
247      8.18698036e-10   -9.34039695e-03    8.35868056e-01    1.17514069e+00    1.75680647e+00   -6.19080528e-03   -3.71596766e-03
248      8.22031370e-10   -2.11870376e-02    8.27761238e-01    1.21019076e+00    1.77693262e+00    1.36855265e-02   -3.61533689e-03
249      8.25364703e-10   -2.49409500e-02    8.26256770e-01    1.23591452e+00    1.79265682e+00    2.80195511e-02   -3.53671592e-03
250      8.28698036e-10   -1.91682672e-02    8.31981812e-01    1.24344956e+00    1.79901270e+00    3.23626940e-02   -3.50493649e-03
251      8.32031370e-10   -6.07395788e-03    8.42711810e-01    1.22907675e+00    1.79365882e+00    2.50935991e-02   -3.53170592e-03
252      8.35364703e-10    9.34039695e-03    8.54270111e-01    1.19678965e+00    1.77757731e+00    7.91191395e-03   -3.61211343e-03
253      8.38698036e-10    2.11870376e-02    8.62243882e-01    1.15911560e+00    1.75623772e+00   -1.32497574e-02   -3.71881142e-03
254      8.42031370e-10    2.49409500e-02    8.63661011e-01    1.13188131e+00    1.73848888e+00   -2.95712227e-02   -3.80755558e-03
255      8.45364703e-10    1.91682672e-02    8.58015087e-01    1.12602524e+00    1.73208874e+00   -3.38570890e-02   -3.83955630e-03
256      8.48698036e-10    6.07395788e-03    8.47422547e-01    1.14296128e+00    1.73942498e+00   -2.45731763e-02   -3.80287511e-03
257      8.52031370e-10   -9.34039695e-03    8.35870276e-01    1.17514025e+00    1.75678232e+00   -6.19037773e-03   -3.71608838e-03
258      8.55364703e-10   -2.11870376e-02    8.27763450e-01    1.21019046e+00    1.77690880e+00    1.36862344e-02   -3.61545601e-03
259      8.58698036e-10   -2.49409500e-02    8.26258967e-01    1.23591422e+00    1.79263322e+00    2.80204300e-02   -3.53683392e-03
260      8.62031370e-10   -1.91682672e-02    8.31983986e-01    1.24344907e+00    1.79898914e+00    3.23635538e-02   -3.50505430e-03
261      8.65364703e-10   -6.07395788e-03    8.42713957e-01    1.22907599e+00    1.79363510e+00    2.50942506e-02   -3.53182452e-03
262      8.68698036e-10    9.34039695e-03    8.54272237e-01    1.19678871e+00    1.77755334e+00    7.91227880e-03   -3.61223329e-03
263      8.72031370e-10    2.11870376e-02    8.62245997e-01    1.15911467e+00    1.75621354e+00   -1.32496114e-02   -3.71893229e-03
264      8.75364703e-10    2.49409500e-02    8.63663121e-01    1.13188050e+00    1.73846465e+00   -2.95711443e-02   -3.80767675e-03
265      8.78698036e-10    1.91682672e-02    8.58017193e-01    1.12602460e+00    1.73206459e+00   -3.38569347e-02   -3.83967705e-03
266      8.82031370e-10    6.07395788e-03    8.47424649e-01    1.14296083e+00    1.73940104e+00   -2.45728299e-02   -3.80299482e-03
267      8.85364703e-10   -9.34039695e-03    8.35872373e-01    1.17513998e+00    1.75675868e+00   -6.18976800e-03   -3.71620661e-03
268      8.88698036e-10   -2.11870376e-02    8.27765538e-01    1.21019032e+00    1.77688546e+00    1.36871066e-02   -3.61557268e-03
269      8.92031370e-10   -2.49409500e-02    8.26261041e-01    1.23591407e+00    1.79261010e+00    2.80214609e-02   -3.53694948e-03
270      8.95364703e-10   -1.91682672e-02    8.31986038e-01    1.24344875e+00    1.79896607e+00    3.23645638e-02   -3.50516963e-03
271      8.98698036e-10   -6.07395788e-03    8.42715985e-01    1.22907542e+00    1.79361189e+00    2.50950610e-02   -3.53194054e-03
272      9.02031370e-10    9.34039695e-03    8.54274245e-01    1.19678797e+00    1.77752991e+00    7.91281567e-03   -3.61235045e-03
273      9.05364703e-10    2.11870376e-02    8.62247994e-01    1.15911392e+00    1.75618993e+00   -1.32492836e-02   -3.71905036e-03
274      9.08698036e-10    2.49409500e-02    8.63665113e-01    1.13187988e+00    1.73844099e+00   -2.95708823e-02   -3.80779505e-03
275      9.12031370e-10    1.91682672e-02    8.58019182e-01    1.12602413e+00    1.73204102e+00   -3.38566026e-02   -3.83979490e-03
276      9.15364703e-10    6.07395788e-03    8.47426633e-01    1.14296054e+00    1.73937767e+00   -2.45723183e-02   -3.80311163e-03
277      9.18698036e-10   -9.34039695e-03    8.35874353e-01    1.17513986e+00    1.75673561e+00   -6.18900947e-03   -3.71632197e-03
278      9.22031370e-10   -2.11870376e-02    8.27767510e-01    1.21019031e+00    1.77686270e+00    1.36881106e-02   -3.61568652e-03
279      9.25364703e-10   -2.49409500e-02    8.26262999e-01    1.23591406e+00    1.79258755e+00    2.80226126e-02   -3.53706223e-03
280      9.28698036e-10   -1.91682672e-02    8.31987975e-01    1.24344857e+00    1.79894358e+00    3.23656930e-02   -3.50528211e-03
281      9.32031370e-10   -6.07395788e-03    8.42717898e-01    1.22907499e+00    1.79358927e+00    2.50959994e-02   -3.53205363e-03
282      9.35364703e-10    9.34039695e-03    8.54276140e-01    1.19678738e+00    1.77750709e+00    7.91349329e-03   -3.61246457e-03
283      9.38698036e-10    2.11870376e-02    8.62249879e-01    1.15911334e+00    1.75616694e+00   -1.32488054e-02   -3.71916529e-03
284      9.42031370e-10    2.49409500e-02    8.63666993e-01    1.13187940e+00    1.73841797e+00   -2.95704682e-02   -3.80791015e-03
285      9.45364703e-10    1.91682672e-02    8.58021058e-01    1.12602381e+00    1.73201810e+00   -3.38561237e-02   -3.83990952e-03
286      9.48698036e-10    6.07395788e-03    8.47428506e-01    1.14296038e+00    1.73935495e+00   -2.45716715e-02   -3.80322523e-03
287      9.52031370e-10   -9.34039695e-03    8.35876220e-01    1.17513986e+00    1.75671317e+00   -6.18813118e-03   -3.71643416e-03
288      9.55364703e-10   -2.11870376e-02    8.27769370e-01    1.21019042e+00    1.77684055e+00    1.36892186e-02   -3.61579723e-03
289      9.58698036e-10   -2.49409500e-02    8.26264845e-01    1.23591416e+00    1.79256563e+00    2.80238579e-02   -3.53717185e-03
290      9.62031370e-10   -1.91682672e-02    8.31989803e-01    1.24344851e+00    1.79892171e+00    3.23669149e-02   -3.50539144e-03
291      9.65364703e-10   -6.07395788e-03    8.42719704e-01    1.22907470e+00    1.79356730e+00    2.50970388e-02   -3.53216349e-03
292      9.68698036e-10    9.34039695e-03    8.54277928e-01    1.19678694e+00    1.77748492e+00    7.91428448e-03   -3.61257538e-03
293      9.72031370e-10    2.11870376e-02    8.62251657e-01    1.15911290e+00    1.75614464e+00   -1.32482042e-02   -3.71927681e-03
294      9.75364703e-10    2.49409500e-02    8.63668767e-01    1.13187907e+00    1.73839564e+00   -2.95699291e-02   -3.80802179e-03
295      9.78698036e-10    1.91682672e-02    8.58022829e-01    1.12602361e+00    1.73199586e+00   -3.38555248e-02   -3.84002068e-03
296      9.82031370e-10    6.07395788e-03    8.47430272e-01    1.14296033e+00    1.73933293e+00   -2.45709156e-02   -3.80333537e-03
297      9.85364703e-10   -9.34039695e-03    8.35877982e-01    1.17513996e+00    1.75669141e+00   -6.18715824e-03   -3.71654293e-03
298      9.88698036e-10   -2.11870376e-02    8.27771124e-01    1.21019062e+00    1.77681909e+00    1.36904065e-02   -3.61590456e-03
299      9.92031370e-10   -2.49409500e-02    8.26266587e-01    1.23591435e+00    1.79254437e+00    2.80251734e-02   -3.53727813e-03
300      9.95364703e-10   -1.91682672e-02    8.31991526e-01    1.24344855e+00    1.79890052e+00    3.23682062e-02   -3.50549741e-03
301      9.98698036e-10   -6.07395788e-03    8.42721406e-01    1.22907453e+00    1.79354601e+00    2.50981562e-02   -3.53226993e-03
302      1.00203137e-09    9.34039695e-03    8.54279613e-01    1.19678663e+00    1.77746347e+00    7.91516569e-03   -3.61268266e-03
303      1.00536470e-09    2.11870376e-02    8.62253334e-01    1.15911258e+00    1.75612305e+00   -1.32475038e-02   -3.71938473e-03
304      1.00869804e-09    2.49409500e-02    8.63670440e-01    1.13187885e+00    1.73837404e+00   -2.95692887e-02   -3.80812979e-03
305      1.01203137e-09    1.91682672e-02    8.58024498e-01    1.12602352e+00    1.73197436e+00   -3.38548292e-02   -3.84012818e-03
306      1.01536470e-09    6.07395788e-03    8.47431938e-01    1.14296038e+00    1.73931162e+00   -2.45700731e-02   -3.80344188e-03
307      1.01869804e-09   -9.34039695e-03    8.35879643e-01    1.17514015e+00    1.75667038e+00   -6.18611238e-03   -3.71664811e-03
308      1.02203137e-09   -2.11870376e-02    8.27772778e-01    1.21019091e+00    1.77679833e+00    1.36916535e-02   -3.61600835e-03
309      1.02536470e-09   -2.49409500e-02    8.26268229e-01    1.23591462e+00    1.79252382e+00    2.80265391e-02   -3.53738089e-03
310      1.02869804e-09   -1.91682672e-02    8.31993150e-01    1.24344868e+00    1.79888003e+00    3.23695472e-02   -3.50559984e-03
311      1.03203137e-09   -6.07395788e-03    8.42723010e-01    1.22907445e+00    1.79352545e+00    2.50993315e-02   -3.53237277e-03
312      1.03536470e-09    9.34039695e-03    8.54281202e-01    1.19678641e+00    1.77744275e+00    7.91611656e-03   -3.61278627e-03
313      1.03869804e-09    2.11870376e-02    8.62254915e-01    1.15911237e+00    1.75610222e+00   -1.32467248e-02   -3.71948891e-03
314      1.04203137e-09    2.49409500e-02    8.63672016e-01    1.13187873e+00    1.73835320e+00   -2.95685676e-02   -3.80823401e-03
315      1.04536470e-09    1.91682672e-02    8.58026072e-01    1.12602352e+00    1.73195362e+00   -3.38540571e-02   -3.84023189e-03
316      1.04869804e-09    6.07395788e-03    8.47433508e-01    1.14296051e+00    1.73929107e+00   -2.45691637e-02   -3.80354463e-03
317      1.05203137e-09   -9.34039695e-03    8.35881209e-01    1.17514041e+00    1.75665009e+00   -6.18501230e-03   -3.71674957e-03
318      1.05536470e-09   -2.11870376e-02    8.27774337e-01    1.21019125e+00    1.77677830e+00    1.36929418e-02   -3.61610848e-03
319      1.05869804e-09   -2.49409500e-02    8.26269777e-01    1.23591496e+00    1.79250400e+00    2.80279378e-02   -3.53748002e-03
320      1.06203137e-09   -1.91682672e-02    8.31994681e-01    1.24344888e+00    1.79886027e+00    3.23709210e-02   -3.50569863e-03
321      1.06536470e-09   -6.07395788e-03    8.42724522e-01    1.22907445e+00    1.79350562e+00    2.51005476e-02   -3.53247191e-03
322      1.06869804e-09    9.34039695e-03    8.54282700e-01    1.19678629e+00    1.77742278e+00    7.91711955e-03   -3.61288611e-03
323      1.07203137e-09    2.11870376e-02    8.62256404e-01    1.15911225e+00    1.75608215e+00   -1.32458851e-02   -3.71958926e-03
324      1.07536470e-09    2.49409500e-02    8.63673502e-01    1.13187869e+00    1.73833313e+00   -2.95677836e-02   -3.80833436e-03
325      1.07869804e-09    1.91682672e-02    8.58027555e-01    1.12602360e+00    1.73193365e+00   -3.38532259e-02   -3.84033174e-03
326      1.08203137e-09    6.07395788e-03    8.47434988e-01    1.14296071e+00    1.73927129e+00   -2.45682040e-02   -3.80364354e-03
327      1.08536470e-09   -9.34039695e-03    8.35882684e-01    1.17514072e+00    1.75663055e+00   -6.18387405e-03   -3.71684724e-03
328      1.08869804e-09   -2.11870376e-02    8.27775805e-01    1.21019165e+00    1.77675903e+00    1.36942561e-02   -3.61620486e-03
329      1.09203137e-09   -2.49409500e-02    8.26271234e-01    1.23591534e+00    1.79248491e+00    2.80293549e-02   -3.53757543e-03
330      1.09536470e-09   -1.91682672e-02    8.31996123e-01    1.24344913e+00    1.79884126e+00    3.23723131e-02   -3.50579369e-03
331      1.09869804e-09   -6.07395788e-03    8.42725947e-01    1.22907452e+00    1.79348654e+00    2.51017897e-02   -3.53256729e-03
332      1.10203137e-09    9.34039695e-03    8.54284110e-01    1.19678624e+00    1.77740358e+00    7.91815959e-03   -3.61298212e-03
333      1.10536470e-09    2.11870376e-02    8.62257808e-01    1.15911220e+00    1.75606286e+00   -1.32450000e-02   -3.71968572e-03
334      1.10869804e-09    2.49409500e-02    8.63674902e-01    1.13187873e+00    1.73831384e+00   -2.95669521e-02   -3.80843081e-03
335      1.11203137e-09    1.91682672e-02    8.58028951e-01    1.12602374e+00    1.73191446e+00   -3.38523507e-02   -3.84042768e-03
336      1.11536470e-09    6.07395788e-03    8.47436381e-01    1.14296097e+00    1.73925229e+00   -2.45672087e-02   -3.80373857e-03
337      1.11869804e-09   -9.34039695e-03    8.35884073e-01    1.17514109e+00    1.75661179e+00   -6.18271135e-03   -3.71694107e-03
338      1.12203137e-09   -2.11870376e-02    8.27777188e-01    1.21019209e+00    1.77674051e+00    1.36955835e-02   -3.61629745e-03
339      1.12536470e-09   -2.49409500e-02    8.26272607e-01    1.23591577e+00    1.79246658e+00    2.80307780e-02   -3.53766708e-03
